alg,time,number,length,source,dest
penalty,1.3445942401885986,0,325719.261,Vicolo dei Pescatori Novara,Borgo Foce Imperia
esx,1.3882739543914795,0,325719.261,Vicolo dei Pescatori Novara,Borgo Foce Imperia
penalty,1.4556477069854736,1,352429.894,Vicolo dei Pescatori Novara,Borgo Foce Imperia
penalty,1.530104398727417,2,368006.488,Vicolo dei Pescatori Novara,Borgo Foce Imperia
penalty,1.5934076309204102,3,359169.069,Vicolo dei Pescatori Novara,Borgo Foce Imperia
esx,1.6850178241729736,1,372863.824,Vicolo dei Pescatori Novara,Borgo Foce Imperia
penalty,1.7666401863098145,4,416929.2,Vicolo dei Pescatori Novara,Borgo Foce Imperia
esx,2.0664772987365723,2,426800.077,Vicolo dei Pescatori Novara,Borgo Foce Imperia
esx,2.4365243911743164,3,465801.254,Vicolo dei Pescatori Novara,Borgo Foce Imperia
esx,2.6790122985839844,4,563634.812,Vicolo dei Pescatori Novara,Borgo Foce Imperia
esx,3.3657259941101074,5,662395.89,Vicolo dei Pescatori Novara,Borgo Foce Imperia
onepass_plus,12.079246997833252,1,341920.238,Vicolo dei Pescatori Novara,Borgo Foce Imperia
onepass_plus,19.131223440170288,2,343992.181,Vicolo dei Pescatori Novara,Borgo Foce Imperia
onepass_plus,29.483235836029053,3,345427.66,Vicolo dei Pescatori Novara,Borgo Foce Imperia
esx,1.5978102684020996,0,182502.696,Strada Statale Cuneo,Piazza Colombo Genova
onepass_plus,1.6607460975646973,0,182502.696,Strada Statale Cuneo,Piazza Colombo Genova
penalty,1.7233245372772217,0,182502.696,Strada Statale Cuneo,Piazza Colombo Genova
esx,1.9966423511505127,1,271528.444,Strada Statale Cuneo,Piazza Colombo Genova
esx,2.452670097351074,2,359121.928,Strada Statale Cuneo,Piazza Colombo Genova
onepass_plus,3.489910840988159,1,192629.715,Strada Statale Cuneo,Piazza Colombo Genova
onepass_plus,9.836659669876099,2,214152.093,Strada Statale Cuneo,Piazza Colombo Genova
onepass_plus,13.464221715927124,3,256996.245,Strada Statale Cuneo,Piazza Colombo Genova
onepass_plus,2.1368887424468994,0,162805.61,Corso Vittorio Emanuele Torino,Piazza della Vittoria Genova
esx,2.1905899047851562,0,162805.61,Corso Vittorio Emanuele Torino,Piazza della Vittoria Genova
penalty,2.259096384048462,0,162805.61,Corso Vittorio Emanuele Torino,Piazza della Vittoria Genova
onepass_plus,2.3127827644348145,1,163853.973,Corso Vittorio Emanuele Torino,Piazza della Vittoria Genova
penalty,2.3503453731536865,1,164412.26,Corso Vittorio Emanuele Torino,Piazza della Vittoria Genova
esx,2.411167860031128,1,170290.097,Corso Vittorio Emanuele Torino,Piazza della Vittoria Genova
penalty,2.474937677383423,2,166233.548,Corso Vittorio Emanuele Torino,Piazza della Vittoria Genova
onepass_plus,2.5268781185150146,2,164564.312,Corso Vittorio Emanuele Torino,Piazza della Vittoria Genova
penalty,2.571089506149292,3,186670.212,Corso Vittorio Emanuele Torino,Piazza della Vittoria Genova
esx,2.630185842514038,2,172849.276,Corso Vittorio Emanuele Torino,Piazza della Vittoria Genova
penalty,2.670865535736084,4,178583.138,Corso Vittorio Emanuele Torino,Piazza della Vittoria Genova
penalty,2.8428399562835693,5,187234.955,Corso Vittorio Emanuele Torino,Piazza della Vittoria Genova
penalty,2.9198808670043945,6,202588.578,Corso Vittorio Emanuele Torino,Piazza della Vittoria Genova
esx,2.9930508136749268,3,209358.179,Corso Vittorio Emanuele Torino,Piazza della Vittoria Genova
esx,3.302093267440796,4,255961.807,Corso Vittorio Emanuele Torino,Piazza della Vittoria Genova
esx,3.5943424701690674,5,273820.436,Corso Vittorio Emanuele Torino,Piazza della Vittoria Genova
esx,4.488518953323364,6,383096.832,Corso Vittorio Emanuele Torino,Piazza della Vittoria Genova
onepass_plus,10.62488865852356,3,173225.181,Corso Vittorio Emanuele Torino,Piazza della Vittoria Genova
onepass_plus,32.24757766723633,4,177868.848,Corso Vittorio Emanuele Torino,Piazza della Vittoria Genova
onepass_plus,37.17578721046448,5,178243.643,Corso Vittorio Emanuele Torino,Piazza della Vittoria Genova
onepass_plus,121.73613548278809,6,180629.505,Corso Vittorio Emanuele Torino,Piazza della Vittoria Genova
esx,3.1250996589660645,0,200739.433,Piazzale Baracca Milano,Rue Chanoux Aosta
onepass_plus,3.192446708679199,0,200739.433,Piazzale Baracca Milano,Rue Chanoux Aosta
penalty,3.2311501502990723,0,200739.433,Piazzale Baracca Milano,Rue Chanoux Aosta
penalty,3.326509952545166,1,226253.101,Piazzale Baracca Milano,Rue Chanoux Aosta
penalty,3.398562431335449,2,227952.226,Piazzale Baracca Milano,Rue Chanoux Aosta
esx,3.507570266723633,1,221638.15,Piazzale Baracca Milano,Rue Chanoux Aosta
penalty,3.576996326446533,3,237346.139,Piazzale Baracca Milano,Rue Chanoux Aosta
penalty,3.775280237197876,4,240921.844,Piazzale Baracca Milano,Rue Chanoux Aosta
esx,4.713638544082642,2,257361.149,Piazzale Baracca Milano,Rue Chanoux Aosta
onepass_plus,5.378575563430786,1,207155.353,Piazzale Baracca Milano,Rue Chanoux Aosta
esx,6.182962894439697,3,336262.759,Piazzale Baracca Milano,Rue Chanoux Aosta
esx,8.281599283218384,4,449696.091,Piazzale Baracca Milano,Rue Chanoux Aosta
penalty,1.222533941268921,0,92205.698,Corso Europa Torino,Via Matteotti Ivrea
onepass_plus,1.26869535446167,0,92205.698,Corso Europa Torino,Via Matteotti Ivrea
esx,1.3440661430358887,0,92205.698,Corso Europa Torino,Via Matteotti Ivrea
penalty,1.4028773307800293,1,97173.792,Corso Europa Torino,Via Matteotti Ivrea
onepass_plus,1.458531141281128,1,94884.24,Corso Europa Torino,Via Matteotti Ivrea
esx,1.554201602935791,1,96235.73,Corso Europa Torino,Via Matteotti Ivrea
penalty,1.615053415298462,2,94884.24,Corso Europa Torino,Via Matteotti Ivrea
penalty,1.694077491760254,3,97750.249,Corso Europa Torino,Via Matteotti Ivrea
esx,1.736053228378296,2,98878.522,Corso Europa Torino,Via Matteotti Ivrea
penalty,1.7762539386749268,4,101358.215,Corso Europa Torino,Via Matteotti Ivrea
onepass_plus,1.8517465591430664,2,95739.455,Corso Europa Torino,Via Matteotti Ivrea
esx,1.8900115489959717,3,108686.972,Corso Europa Torino,Via Matteotti Ivrea
penalty,1.9440999031066895,5,106576.328,Corso Europa Torino,Via Matteotti Ivrea
esx,2.116201639175415,4,136320.115,Corso Europa Torino,Via Matteotti Ivrea
onepass_plus,2.3256733417510986,3,99028.877,Corso Europa Torino,Via Matteotti Ivrea
onepass_plus,13.719073295593262,4,100991.875,Corso Europa Torino,Via Matteotti Ivrea
onepass_plus,4.247431993484497,0,178682.878,Corso Dante Torino,Piazza Colombo Genova
penalty,4.346530914306641,0,178682.878,Corso Dante Torino,Piazza Colombo Genova
esx,4.437084674835205,0,178682.878,Corso Dante Torino,Piazza Colombo Genova
penalty,4.509289503097534,1,179876.927,Corso Dante Torino,Piazza Colombo Genova
onepass_plus,4.586411476135254,1,179731.241,Corso Dante Torino,Piazza Colombo Genova
penalty,4.689416170120239,2,191575.84,Corso Dante Torino,Piazza Colombo Genova
esx,4.8150482177734375,1,186023.969,Corso Dante Torino,Piazza Colombo Genova
penalty,4.9237401485443115,3,190069.829,Corso Dante Torino,Piazza Colombo Genova
penalty,5.0073463916778564,4,192593.525,Corso Dante Torino,Piazza Colombo Genova
penalty,5.145027160644531,5,189144.101,Corso Dante Torino,Piazza Colombo Genova
penalty,5.335729122161865,6,213159.212,Corso Dante Torino,Piazza Colombo Genova
esx,5.598439693450928,2,195548.497,Corso Dante Torino,Piazza Colombo Genova
onepass_plus,5.68328857421875,2,182094.112,Corso Dante Torino,Piazza Colombo Genova
esx,6.173398733139038,3,238624.594,Corso Dante Torino,Piazza Colombo Genova
esx,6.843642950057983,4,263809.816,Corso Dante Torino,Piazza Colombo Genova
esx,7.923064231872559,5,293111.977,Corso Dante Torino,Piazza Colombo Genova
esx,8.704037189483643,6,318642.242,Corso Dante Torino,Piazza Colombo Genova
onepass_plus,243.13065648078918,3,187219.518,Corso Dante Torino,Piazza Colombo Genova
onepass_plus,2.241945505142212,0,251955.668,Piazza Garibaldi Como,Lungomare Vittorio Veneto Rapallo
penalty,2.275418519973755,0,251955.668,Piazza Garibaldi Como,Lungomare Vittorio Veneto Rapallo
esx,2.304753303527832,0,251955.668,Piazza Garibaldi Como,Lungomare Vittorio Veneto Rapallo
penalty,2.3416907787323,1,273621.006,Piazza Garibaldi Como,Lungomare Vittorio Veneto Rapallo
penalty,2.3812639713287354,2,280937.256,Piazza Garibaldi Como,Lungomare Vittorio Veneto Rapallo
esx,2.588416814804077,1,271166.266,Piazza Garibaldi Como,Lungomare Vittorio Veneto Rapallo
esx,3.0091471672058105,2,333615.936,Piazza Garibaldi Como,Lungomare Vittorio Veneto Rapallo
onepass_plus,4.1740639209747314,1,261034.175,Piazza Garibaldi Como,Lungomare Vittorio Veneto Rapallo
onepass_plus,5.9798243045806885,2,266023.452,Piazza Garibaldi Como,Lungomare Vittorio Veneto Rapallo
onepass_plus,8.784295320510864,3,272531.916,Piazza Garibaldi Como,Lungomare Vittorio Veneto Rapallo
onepass_plus,17.736763954162598,4,287340.299,Piazza Garibaldi Como,Lungomare Vittorio Veneto Rapallo
onepass_plus,19.9743013381958,5,288906.155,Piazza Garibaldi Como,Lungomare Vittorio Veneto Rapallo
onepass_plus,40.026925563812256,6,303986.768,Piazza Garibaldi Como,Lungomare Vittorio Veneto Rapallo
onepass_plus,5.072596311569214,0,176786.04,Vicolo San Gregorio Monza,Via Po Torino
esx,5.11191201210022,0,176786.04,Vicolo San Gregorio Monza,Via Po Torino
penalty,5.152397155761719,0,176786.04,Vicolo San Gregorio Monza,Via Po Torino
penalty,5.241398811340332,1,185270.096,Vicolo San Gregorio Monza,Via Po Torino
penalty,5.341557502746582,2,182576.356,Vicolo San Gregorio Monza,Via Po Torino
penalty,5.48273491859436,3,195381.035,Vicolo San Gregorio Monza,Via Po Torino
onepass_plus,5.56545090675354,1,180796.681,Vicolo San Gregorio Monza,Via Po Torino
penalty,5.673989772796631,4,223501.579,Vicolo San Gregorio Monza,Via Po Torino
penalty,5.7319176197052,5,200222.128,Vicolo San Gregorio Monza,Via Po Torino
esx,5.803442478179932,1,181766.522,Vicolo San Gregorio Monza,Via Po Torino
penalty,5.927373886108398,6,228731.703,Vicolo San Gregorio Monza,Via Po Torino
esx,6.521625995635986,2,193308.307,Vicolo San Gregorio Monza,Via Po Torino
esx,7.01108193397522,3,198104.153,Vicolo San Gregorio Monza,Via Po Torino
esx,7.5246429443359375,4,225555.361,Vicolo San Gregorio Monza,Via Po Torino
onepass_plus,7.976068496704102,2,184881.956,Vicolo San Gregorio Monza,Via Po Torino
esx,8.022629499435425,5,237715.203,Vicolo San Gregorio Monza,Via Po Torino
esx,8.442322254180908,6,247865.356,Vicolo San Gregorio Monza,Via Po Torino
onepass_plus,84.61249208450317,3,191073.07,Vicolo San Gregorio Monza,Via Po Torino
onepass_plus,254.6227171421051,4,192123.915,Vicolo San Gregorio Monza,Via Po Torino
esx,3.692974805831909,0,321478.818,Strada Alta Brescia,Via XX Settembre Genova
penalty,3.7443456649780273,0,321478.818,Strada Alta Brescia,Via XX Settembre Genova
onepass_plus,3.787128210067749,0,321478.818,Strada Alta Brescia,Via XX Settembre Genova
penalty,3.8182904720306396,1,342106.099,Strada Alta Brescia,Via XX Settembre Genova
penalty,3.858207941055298,2,349799.567,Strada Alta Brescia,Via XX Settembre Genova
penalty,4.127443552017212,3,424431.756,Strada Alta Brescia,Via XX Settembre Genova
penalty,4.250473737716675,4,377846.27,Strada Alta Brescia,Via XX Settembre Genova
esx,4.301210165023804,1,372696.185,Strada Alta Brescia,Via XX Settembre Genova
esx,4.630554437637329,2,382822.183,Strada Alta Brescia,Via XX Settembre Genova
esx,5.666096925735474,3,529600.866,Strada Alta Brescia,Via XX Settembre Genova
onepass_plus,28.74415373802185,1,340568.442,Strada Alta Brescia,Via XX Settembre Genova
onepass_plus,164.16938042640686,2,349797.189,Strada Alta Brescia,Via XX Settembre Genova
penalty,3.330763578414917,0,42958.242,Via Ugo Foscolo Sesto San Giovanni,Piazza Roma Como
onepass_plus,3.3944904804229736,0,42958.242,Via Ugo Foscolo Sesto San Giovanni,Piazza Roma Como
esx,3.448723554611206,0,42958.242,Via Ugo Foscolo Sesto San Giovanni,Piazza Roma Como
penalty,3.4956514835357666,1,52104.557,Via Ugo Foscolo Sesto San Giovanni,Piazza Roma Como
penalty,3.5423903465270996,2,53177.021,Via Ugo Foscolo Sesto San Giovanni,Piazza Roma Como
esx,3.795039176940918,1,54345.491,Via Ugo Foscolo Sesto San Giovanni,Piazza Roma Como
penalty,3.8363473415374756,3,61903.715,Via Ugo Foscolo Sesto San Giovanni,Piazza Roma Como
onepass_plus,3.867156505584717,1,44907.553,Via Ugo Foscolo Sesto San Giovanni,Piazza Roma Como
penalty,4.066961050033569,4,77565.368,Via Ugo Foscolo Sesto San Giovanni,Piazza Roma Como
esx,4.161731004714966,2,69714.778,Via Ugo Foscolo Sesto San Giovanni,Piazza Roma Como
penalty,4.348029851913452,5,54399.872,Via Ugo Foscolo Sesto San Giovanni,Piazza Roma Como
esx,4.757246732711792,3,82932.017,Via Ugo Foscolo Sesto San Giovanni,Piazza Roma Como
esx,5.140727758407593,4,85212.23,Via Ugo Foscolo Sesto San Giovanni,Piazza Roma Como
esx,5.8353869915008545,5,97514.384,Via Ugo Foscolo Sesto San Giovanni,Piazza Roma Como
onepass_plus,24.432958364486694,2,49205.579,Via Ugo Foscolo Sesto San Giovanni,Piazza Roma Como
onepass_plus,39.15108013153076,3,49557.241,Via Ugo Foscolo Sesto San Giovanni,Piazza Roma Como
onepass_plus,55.457563161849976,4,50787.475,Via Ugo Foscolo Sesto San Giovanni,Piazza Roma Como
onepass_plus,236.5372200012207,5,53177.021,Via Ugo Foscolo Sesto San Giovanni,Piazza Roma Como
onepass_plus,1.3334784507751465,0,140574.377,Vicolo Chiuso Lodi,Via Garibaldi Vercelli
esx,1.3723711967468262,0,140574.377,Vicolo Chiuso Lodi,Via Garibaldi Vercelli
penalty,1.4134430885314941,0,140574.377,Vicolo Chiuso Lodi,Via Garibaldi Vercelli
penalty,1.464165449142456,1,170500.504,Vicolo Chiuso Lodi,Via Garibaldi Vercelli
esx,1.5098903179168701,1,169730.49,Vicolo Chiuso Lodi,Via Garibaldi Vercelli
penalty,1.55051851272583,2,167066.883,Vicolo Chiuso Lodi,Via Garibaldi Vercelli
penalty,1.5931084156036377,3,181544.089,Vicolo Chiuso Lodi,Via Garibaldi Vercelli
esx,1.643744707107544,2,186728.742,Vicolo Chiuso Lodi,Via Garibaldi Vercelli
penalty,1.6933040618896484,4,201709.039,Vicolo Chiuso Lodi,Via Garibaldi Vercelli
penalty,1.751103162765503,5,182520.583,Vicolo Chiuso Lodi,Via Garibaldi Vercelli
esx,1.79813551902771,3,189458.835,Vicolo Chiuso Lodi,Via Garibaldi Vercelli
penalty,1.8657708168029785,6,175661.017,Vicolo Chiuso Lodi,Via Garibaldi Vercelli
esx,1.9241578578948975,4,215543.531,Vicolo Chiuso Lodi,Via Garibaldi Vercelli
esx,2.060469388961792,5,265864.207,Vicolo Chiuso Lodi,Via Garibaldi Vercelli
esx,2.31264591217041,6,328820.381,Vicolo Chiuso Lodi,Via Garibaldi Vercelli
onepass_plus,3.929427146911621,1,163184.795,Vicolo Chiuso Lodi,Via Garibaldi Vercelli
onepass_plus,4.484556436538696,2,163605.372,Vicolo Chiuso Lodi,Via Garibaldi Vercelli
onepass_plus,10.729279279708862,3,167599.532,Vicolo Chiuso Lodi,Via Garibaldi Vercelli
onepass_plus,25.002851247787476,4,168986.773,Vicolo Chiuso Lodi,Via Garibaldi Vercelli
onepass_plus,3.242111921310425,0,57378.494,Corso Re Umberto Torino,Via Matteotti Ivrea
penalty,3.2897772789001465,0,57378.494,Corso Re Umberto Torino,Via Matteotti Ivrea
esx,3.3633737564086914,0,57378.494,Corso Re Umberto Torino,Via Matteotti Ivrea
penalty,3.4092047214508057,1,62937.052,Corso Re Umberto Torino,Via Matteotti Ivrea
penalty,3.4742493629455566,2,64263.545,Corso Re Umberto Torino,Via Matteotti Ivrea
onepass_plus,3.549527406692505,1,62899.558,Corso Re Umberto Torino,Via Matteotti Ivrea
esx,3.59273624420166,1,62899.558,Corso Re Umberto Torino,Via Matteotti Ivrea
penalty,3.645216226577759,3,65691.481,Corso Re Umberto Torino,Via Matteotti Ivrea
onepass_plus,3.720123291015625,2,64143.763,Corso Re Umberto Torino,Via Matteotti Ivrea
onepass_plus,3.8018455505371094,3,65156.843,Corso Re Umberto Torino,Via Matteotti Ivrea
esx,3.974371910095215,2,64607.784,Corso Re Umberto Torino,Via Matteotti Ivrea
onepass_plus,4.015149831771851,4,67231.019,Corso Re Umberto Torino,Via Matteotti Ivrea
onepass_plus,4.2845540046691895,5,68026.051,Corso Re Umberto Torino,Via Matteotti Ivrea
esx,4.4420106410980225,3,77497.452,Corso Re Umberto Torino,Via Matteotti Ivrea
penalty,1.7148988246917725,0,219305.096,Piazza del Lavoro Ivrea,Via Garibaldi Albenga
onepass_plus,1.7838501930236816,0,219305.096,Piazza del Lavoro Ivrea,Via Garibaldi Albenga
esx,1.8234779834747314,0,219305.096,Piazza del Lavoro Ivrea,Via Garibaldi Albenga
penalty,1.8615670204162598,1,222820.765,Piazza del Lavoro Ivrea,Via Garibaldi Albenga
penalty,1.944507360458374,2,242770.266,Piazza del Lavoro Ivrea,Via Garibaldi Albenga
esx,2.0062406063079834,1,232189.578,Piazza del Lavoro Ivrea,Via Garibaldi Albenga
penalty,2.0705294609069824,3,238935.674,Piazza del Lavoro Ivrea,Via Garibaldi Albenga
penalty,2.1326026916503906,4,252177.275,Piazza del Lavoro Ivrea,Via Garibaldi Albenga
penalty,2.1760048866271973,5,259164.068,Piazza del Lavoro Ivrea,Via Garibaldi Albenga
esx,2.216691017150879,2,249630.893,Piazza del Lavoro Ivrea,Via Garibaldi Albenga
penalty,2.319936990737915,6,266601.076,Piazza del Lavoro Ivrea,Via Garibaldi Albenga
onepass_plus,2.413780450820923,1,222692.785,Piazza del Lavoro Ivrea,Via Garibaldi Albenga
esx,2.541032552719116,3,262464.554,Piazza del Lavoro Ivrea,Via Garibaldi Albenga
esx,2.752894401550293,4,276009.402,Piazza del Lavoro Ivrea,Via Garibaldi Albenga
esx,3.029949426651001,5,297152.949,Piazza del Lavoro Ivrea,Via Garibaldi Albenga
esx,3.204756021499634,6,297960.875,Piazza del Lavoro Ivrea,Via Garibaldi Albenga
onepass_plus,16.209391355514526,2,230317.216,Piazza del Lavoro Ivrea,Via Garibaldi Albenga
onepass_plus,20.488649606704712,3,230959.479,Piazza del Lavoro Ivrea,Via Garibaldi Albenga
onepass_plus,109.58565998077393,4,232061.638,Piazza del Lavoro Ivrea,Via Garibaldi Albenga
onepass_plus,3.819657325744629,0,176697.505,Corso Giulio Cesare Torino,Piazza Dante Genova
esx,3.85376238822937,0,176697.505,Corso Giulio Cesare Torino,Piazza Dante Genova
penalty,3.8843135833740234,0,176697.505,Corso Giulio Cesare Torino,Piazza Dante Genova
penalty,3.9404425621032715,1,177894.67,Corso Giulio Cesare Torino,Piazza Dante Genova
onepass_plus,3.982750654220581,1,177742.26,Corso Giulio Cesare Torino,Piazza Dante Genova
penalty,4.031898736953735,2,187096.069,Corso Giulio Cesare Torino,Piazza Dante Genova
penalty,4.081810712814331,3,196557.186,Corso Giulio Cesare Torino,Piazza Dante Genova
penalty,4.12360405921936,4,189835.704,Corso Giulio Cesare Torino,Piazza Dante Genova
penalty,4.1666693687438965,5,198288.916,Corso Giulio Cesare Torino,Piazza Dante Genova
esx,4.348855257034302,1,177761.596,Corso Giulio Cesare Torino,Piazza Dante Genova
penalty,4.4854371547698975,6,221057.744,Corso Giulio Cesare Torino,Piazza Dante Genova
onepass_plus,4.628475666046143,2,179964.93,Corso Giulio Cesare Torino,Piazza Dante Genova
esx,5.077378273010254,2,201512.827,Corso Giulio Cesare Torino,Piazza Dante Genova
esx,6.103788614273071,3,231865.7,Corso Giulio Cesare Torino,Piazza Dante Genova
esx,7.095548629760742,4,260515.202,Corso Giulio Cesare Torino,Piazza Dante Genova
esx,7.845569849014282,5,274143.44,Corso Giulio Cesare Torino,Piazza Dante Genova
esx,8.703888893127441,6,301292.125,Corso Giulio Cesare Torino,Piazza Dante Genova
